time,hoy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD_DV,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,EF_DV,LCL_DV,QA_DV,ME_DV,PBLH_ERA5
2003-01-01 00:00:00,1,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-3.134,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,217.36255
2003-01-01 01:00:00,2,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-3.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,189.72974
2003-01-01 02:00:00,3,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-3.074,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,354.79224
2003-01-01 03:00:00,4,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-3.0255,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472.46875
2003-01-01 04:00:00,5,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-3.0055,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,559.36035
2003-01-01 05:00:00,6,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.998,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,598.97095
2003-01-01 06:00:00,7,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-3.0025,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,644.15039
2003-01-01 07:00:00,8,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.931,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,703.09375
2003-01-01 08:00:00,9,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.828,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,745.3313
2003-01-01 09:00:00,10,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.7265,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,790.40576
2003-01-01 10:00:00,11,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,807.00635
2003-01-01 11:00:00,12,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.5295,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,813.20557
2003-01-01 12:00:00,13,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.4395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,816.77783
2003-01-01 13:00:00,14,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.3565,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,826.54907
2003-01-01 14:00:00,15,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,883.7063
2003-01-01 15:00:00,16,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.251,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,819.61475
2003-01-01 16:00:00,17,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.2255,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,741.54883
2003-01-01 17:00:00,18,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.2005,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,768.34131
2003-01-01 18:00:00,19,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.174,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,732.61792
2003-01-01 19:00:00,20,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.1435,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,702.98877
2003-01-01 20:00:00,21,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,712.23486
2003-01-01 21:00:00,22,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-2.0755,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,702.67358
